text,entities
Thadegau,"[[0, 8, 'LOCATION']]"
Thadegaun,"[[0, 9, 'LOCATION']]"
Thadekharka,"[[0, 11, 'LOCATION']]"
Thadepati,"[[0, 9, 'LOCATION']]"
Thadhi,"[[0, 6, 'LOCATION']]"
Thadi,"[[0, 5, 'LOCATION']]"
Thadi Bhauta,"[[0, 12, 'LOCATION']]"
Thadi Bishwaspatti,"[[0, 18, 'LOCATION']]"
Thadi Dhar,"[[0, 10, 'LOCATION']]"
Thadi Katte,"[[0, 11, 'LOCATION']]"
Thadi Khoriya,"[[0, 13, 'LOCATION']]"
Thadi Odar,"[[0, 10, 'LOCATION']]"
Thadichaur,"[[0, 10, 'LOCATION']]"
Thadimela,"[[0, 9, 'LOCATION']]"
Thadiya,"[[0, 7, 'LOCATION']]"
Thado Khoriya,"[[0, 13, 'LOCATION']]"
Thado Koshigaun,"[[0, 15, 'LOCATION']]"
Thado Lose,"[[0, 10, 'LOCATION']]"
Thadobato,"[[0, 9, 'LOCATION']]"
Thadodanda,"[[0, 10, 'LOCATION']]"
Thadogolagaun,"[[0, 13, 'LOCATION']]"
Thadokhola,"[[0, 10, 'LOCATION']]"
Thadokholagau,"[[0, 13, 'LOCATION']]"
Thadokholagaun,"[[0, 14, 'LOCATION']]"
Thadokol,"[[0, 8, 'LOCATION']]"
Thadokosi,"[[0, 9, 'LOCATION']]"
Thadoline Chowk,"[[0, 15, 'LOCATION']]"
Thadoswanra,"[[0, 11, 'LOCATION']]"
Thadotol,"[[0, 8, 'LOCATION']]"
Thadpatal,"[[0, 9, 'LOCATION']]"
Thadswanra,"[[0, 10, 'LOCATION']]"
Thadswara,"[[0, 9, 'LOCATION']]"
Thag Basti,"[[0, 10, 'LOCATION']]"
Thagam,"[[0, 6, 'LOCATION']]"
Thagil,"[[0, 6, 'LOCATION']]"
Thagil Gada,"[[0, 11, 'LOCATION']]"
Thagilgada,"[[0, 10, 'LOCATION']]"
Thagleni,"[[0, 8, 'LOCATION']]"
Thagnak Goth,"[[0, 12, 'LOCATION']]"
Thagne Bagar,"[[0, 12, 'LOCATION']]"
Thagnun,"[[0, 7, 'LOCATION']]"
Thagpur,"[[0, 7, 'LOCATION']]"
Thagro Goth,"[[0, 11, 'LOCATION']]"
Thaha,"[[0, 5, 'LOCATION']]"
Thaha Chowk,"[[0, 11, 'LOCATION']]"
Thahachok,"[[0, 9, 'LOCATION']]"
Thahachowk,"[[0, 10, 'LOCATION']]"
Thaiba,"[[0, 6, 'LOCATION']]"
Thaibada,"[[0, 8, 'LOCATION']]"
Thaibada Chande Khada,"[[0, 21, 'LOCATION']]"
Thaibang,"[[0, 8, 'LOCATION']]"
Thaikot,"[[0, 7, 'LOCATION']]"
Thailidada,"[[0, 10, 'LOCATION']]"
Thaina,"[[0, 6, 'LOCATION']]"
Thaisain,"[[0, 8, 'LOCATION']]"
Thajuchaur,"[[0, 10, 'LOCATION']]"
Thak,"[[0, 4, 'LOCATION']]"
Thakaile,"[[0, 8, 'LOCATION']]"
Thakalchaur,"[[0, 11, 'LOCATION']]"
Thakaldada,"[[0, 10, 'LOCATION']]"
Thakaldanda,"[[0, 11, 'LOCATION']]"
Thakale,"[[0, 7, 'LOCATION']]"
Thakali Bhati,"[[0, 13, 'LOCATION']]"
Thakali Chowk,"[[0, 13, 'LOCATION']]"
Thakalikot,"[[0, 10, 'LOCATION']]"
Thakalipur,"[[0, 10, 'LOCATION']]"
Thakaljor,"[[0, 9, 'LOCATION']]"
Thakalmath,"[[0, 10, 'LOCATION']]"
Thakalta,"[[0, 8, 'LOCATION']]"
Thakaltar,"[[0, 9, 'LOCATION']]"
Thakam,"[[0, 6, 'LOCATION']]"
Thakan,"[[0, 6, 'LOCATION']]"
Thakana,"[[0, 7, 'LOCATION']]"
Thakani,"[[0, 7, 'LOCATION']]"
Thakani Gairigaun,"[[0, 17, 'LOCATION']]"
Thakchoke,"[[0, 9, 'LOCATION']]"
Thakelane,"[[0, 9, 'LOCATION']]"
Thakeleni,"[[0, 9, 'LOCATION']]"
Thakgaun,"[[0, 8, 'LOCATION']]"
Thakharka,"[[0, 9, 'LOCATION']]"
Thakkholagaun (Satsaya),"[[0, 23, 'LOCATION']]"
Thakkuwa,"[[0, 8, 'LOCATION']]"
Thakladi,"[[0, 8, 'LOCATION']]"
Thaklang,"[[0, 8, 'LOCATION']]"
Thakle,"[[0, 6, 'LOCATION']]"
Thaklebesi,"[[0, 10, 'LOCATION']]"
Thakledado,"[[0, 10, 'LOCATION']]"
Thakledanda,"[[0, 11, 'LOCATION']]"
Thaklefedi,"[[0, 10, 'LOCATION']]"
Thakleni,"[[0, 8, 'LOCATION']]"
Thaklenigaun,"[[0, 12, 'LOCATION']]"
Thakmare,"[[0, 8, 'LOCATION']]"
Thakmathi,"[[0, 9, 'LOCATION']]"
Thakna,"[[0, 6, 'LOCATION']]"
Thakre,"[[0, 6, 'LOCATION']]"
Thakrekbesi,"[[0, 11, 'LOCATION']]"
Thakri Gompa,"[[0, 12, 'LOCATION']]"
Thakrikot,"[[0, 9, 'LOCATION']]"
Thaksee,"[[0, 7, 'LOCATION']]"
Thaksi Pokhara,"[[0, 14, 'LOCATION']]"
Thakthake,"[[0, 9, 'LOCATION']]"
Thaktok,"[[0, 7, 'LOCATION']]"
Thaktolee,"[[0, 9, 'LOCATION']]"
Thaktoli,"[[0, 8, 'LOCATION']]"
Thaku,"[[0, 5, 'LOCATION']]"
Thakudanda,"[[0, 10, 'LOCATION']]"
Thakunna,"[[0, 8, 'LOCATION']]"
Thakunnada,"[[0, 10, 'LOCATION']]"
Thakur Damar,"[[0, 12, 'LOCATION']]"
Thakur Samma,"[[0, 12, 'LOCATION']]"
Thakurapur,"[[0, 10, 'LOCATION']]"
Thakurdwara,"[[0, 11, 'LOCATION']]"
Thakurgaun,"[[0, 10, 'LOCATION']]"
Thakuri Bhanjyan,"[[0, 16, 'LOCATION']]"
Thakuri Gaun,"[[0, 12, 'LOCATION']]"
Thakuri Jat,"[[0, 11, 'LOCATION']]"
Thakuri Thana,"[[0, 13, 'LOCATION']]"
Thakuri Tol,"[[0, 11, 'LOCATION']]"
Thakuri Tole,"[[0, 12, 'LOCATION']]"
Thakuribada,"[[0, 11, 'LOCATION']]"
Thakurichhap,"[[0, 12, 'LOCATION']]"
Thakuridanda,"[[0, 12, 'LOCATION']]"
Thakurigau,"[[0, 10, 'LOCATION']]"
Thakurigaun,"[[0, 11, 'LOCATION']]"
Thakuripakha,"[[0, 12, 'LOCATION']]"
Thakuritar,"[[0, 10, 'LOCATION']]"
Thakuritol,"[[0, 10, 'LOCATION']]"
Thakurmari,"[[0, 10, 'LOCATION']]"
Thakurpur,"[[0, 9, 'LOCATION']]"
Thakurpur Chaupheri,"[[0, 19, 'LOCATION']]"
Thakurthan,"[[0, 10, 'LOCATION']]"
Thakurtol,"[[0, 9, 'LOCATION']]"
Thal,"[[0, 4, 'LOCATION']]"
Thala,"[[0, 5, 'LOCATION']]"
Thala Gaun,"[[0, 10, 'LOCATION']]"
Thala Mandera,"[[0, 13, 'LOCATION']]"
Thaladanda,"[[0, 10, 'LOCATION']]"
Thalagada Kadeli,"[[0, 16, 'LOCATION']]"
Thalagadgaun,"[[0, 12, 'LOCATION']]"
Thalagado,"[[0, 9, 'LOCATION']]"
Thalagaun,"[[0, 9, 'LOCATION']]"
Thalaha,"[[0, 7, 'LOCATION']]"
Thalahari,"[[0, 9, 'LOCATION']]"
Thalahi,"[[0, 7, 'LOCATION']]"
Thalajung,"[[0, 9, 'LOCATION']]"
Thalakham,"[[0, 9, 'LOCATION']]"
Thalakharka,"[[0, 11, 'LOCATION']]"
Thalalgaun,"[[0, 10, 'LOCATION']]"
Thalamel Tol,"[[0, 12, 'LOCATION']]"
Thalan,"[[0, 6, 'LOCATION']]"
Thalapani,"[[0, 9, 'LOCATION']]"
Thalar,"[[0, 6, 'LOCATION']]"
Thalara,"[[0, 7, 'LOCATION']]"
Thalari,"[[0, 7, 'LOCATION']]"
Thalarikot,"[[0, 10, 'LOCATION']]"
Thalasalleri,"[[0, 12, 'LOCATION']]"
Thalbale,"[[0, 8, 'LOCATION']]"
Thalche Kudar,"[[0, 13, 'LOCATION']]"
Thalcho,"[[0, 7, 'LOCATION']]"
Thalchok,"[[0, 8, 'LOCATION']]"
Thaldada,"[[0, 8, 'LOCATION']]"
Thaldanda,"[[0, 9, 'LOCATION']]"
Thaldandagau,"[[0, 12, 'LOCATION']]"
Thale,"[[0, 5, 'LOCATION']]"
Thale Pokhara,"[[0, 13, 'LOCATION']]"
Thalechaur,"[[0, 10, 'LOCATION']]"
Thalekharka,"[[0, 11, 'LOCATION']]"
Thaleku,"[[0, 7, 'LOCATION']]"
Thalemaledanda,"[[0, 14, 'LOCATION']]"
Thalepata,"[[0, 9, 'LOCATION']]"
Thaleri,"[[0, 7, 'LOCATION']]"
Thalgaira,"[[0, 9, 'LOCATION']]"
Thalgaun,"[[0, 8, 'LOCATION']]"
Thalha,"[[0, 6, 'LOCATION']]"
Thalhara,"[[0, 8, 'LOCATION']]"
Thalhitol,"[[0, 9, 'LOCATION']]"
Thali,"[[0, 5, 'LOCATION']]"
Thali gaun,"[[0, 10, 'LOCATION']]"
Thalibada,"[[0, 9, 'LOCATION']]"
Thalibang,"[[0, 9, 'LOCATION']]"
Thalidanda,"[[0, 10, 'LOCATION']]"
Thalikada,"[[0, 9, 'LOCATION']]"
Thalikot,"[[0, 8, 'LOCATION']]"
Thaling,"[[0, 7, 'LOCATION']]"
Thaliya,"[[0, 7, 'LOCATION']]"
Thaljo,"[[0, 6, 'LOCATION']]"
Thaljugaun,"[[0, 10, 'LOCATION']]"
Thalkada,"[[0, 8, 'LOCATION']]"
Thalkanda,"[[0, 9, 'LOCATION']]"
Thalkatte,"[[0, 9, 'LOCATION']]"
Thalkham,"[[0, 8, 'LOCATION']]"
Thalkharka,"[[0, 10, 'LOCATION']]"
Thalku,"[[0, 6, 'LOCATION']]"
Thalkuda,"[[0, 8, 'LOCATION']]"
Thalla,"[[0, 6, 'LOCATION']]"
Thalligaun,"[[0, 10, 'LOCATION']]"
Thalnagi,"[[0, 8, 'LOCATION']]"
Thalo,"[[0, 5, 'LOCATION']]"
Thalo Halne,"[[0, 11, 'LOCATION']]"
Thalpata,"[[0, 8, 'LOCATION']]"
Thalthale,"[[0, 9, 'LOCATION']]"
Thalthali,"[[0, 9, 'LOCATION']]"
Thaludanda,"[[0, 10, 'LOCATION']]"
Tham,"[[0, 4, 'LOCATION']]"
Tham Bhanjyang,"[[0, 14, 'LOCATION']]"
Tham Lek,"[[0, 8, 'LOCATION']]"
Tham Ramal Danda,"[[0, 16, 'LOCATION']]"
Thamadanda,"[[0, 10, 'LOCATION']]"
Thamai,"[[0, 6, 'LOCATION']]"
Thamalek,"[[0, 8, 'LOCATION']]"
Thamalekh,"[[0, 9, 'LOCATION']]"
Thamarjung,"[[0, 10, 'LOCATION']]"
Thambesi,"[[0, 8, 'LOCATION']]"
Thambhanjyang,"[[0, 13, 'LOCATION']]"
Thambu,"[[0, 6, 'LOCATION']]"
Thamchautara,"[[0, 12, 'LOCATION']]"
Thamchuli,"[[0, 9, 'LOCATION']]"
Thamdada,"[[0, 8, 'LOCATION']]"
Thamdanda,"[[0, 9, 'LOCATION']]"
Thamdandagaun,"[[0, 13, 'LOCATION']]"
Thamdim,"[[0, 7, 'LOCATION']]"
Thame,"[[0, 5, 'LOCATION']]"
Thamel,"[[0, 6, 'LOCATION']]"
Thametang,"[[0, 9, 'LOCATION']]"
Thamgada,"[[0, 8, 'LOCATION']]"
Thamgaun,"[[0, 8, 'LOCATION']]"
Thamiadanda,"[[0, 11, 'LOCATION']]"
Thamichagu,"[[0, 10, 'LOCATION']]"
Thamidanda,"[[0, 10, 'LOCATION']]"
Thamikot,"[[0, 8, 'LOCATION']]"
Thamka,"[[0, 6, 'LOCATION']]"
Thamkharka,"[[0, 10, 'LOCATION']]"
Thamkhet,"[[0, 8, 'LOCATION']]"
Thamkot,"[[0, 7, 'LOCATION']]"
Thamlek,"[[0, 7, 'LOCATION']]"
Thamlek Khola Gau,"[[0, 17, 'LOCATION']]"
Thamne Sangu Jyula,"[[0, 18, 'LOCATION']]"
Thamo,"[[0, 5, 'LOCATION']]"
Thampal,"[[0, 7, 'LOCATION']]"
Thamra,"[[0, 6, 'LOCATION']]"
Thamsakharka,"[[0, 12, 'LOCATION']]"
Thamtang,"[[0, 8, 'LOCATION']]"
Thamtar,"[[0, 7, 'LOCATION']]"
Thamte,"[[0, 6, 'LOCATION']]"
Thamthok,"[[0, 8, 'LOCATION']]"
Thamthum,"[[0, 8, 'LOCATION']]"
Thamthum Jukte,"[[0, 14, 'LOCATION']]"
Thamu,"[[0, 5, 'LOCATION']]"
Thamu Saladi,"[[0, 12, 'LOCATION']]"
Than,"[[0, 4, 'LOCATION']]"
Than Bhanjyang,"[[0, 14, 'LOCATION']]"
Than Danda,"[[0, 10, 'LOCATION']]"
Than Deukhuri,"[[0, 13, 'LOCATION']]"
Than Takura,"[[0, 11, 'LOCATION']]"
Than Thumbuk,"[[0, 12, 'LOCATION']]"
Than-Ba-Hah,"[[0, 11, 'LOCATION']]"
Thana,"[[0, 5, 'LOCATION']]"
Thana Bazar,"[[0, 11, 'LOCATION']]"
Thana Bhanjyan,"[[0, 14, 'LOCATION']]"
Thana Bhanjyang,"[[0, 15, 'LOCATION']]"
Thana Chowk,"[[0, 11, 'LOCATION']]"
Thana Gaun,"[[0, 10, 'LOCATION']]"
Thana Pokhari,"[[0, 13, 'LOCATION']]"
Thanabang,"[[0, 9, 'LOCATION']]"
Thanabas,"[[0, 8, 'LOCATION']]"
Thanabhareng,"[[0, 12, 'LOCATION']]"
Thanagaun,"[[0, 9, 'LOCATION']]"
Thanamaula,"[[0, 10, 'LOCATION']]"
Thanapati,"[[0, 9, 'LOCATION']]"
Thanbara,"[[0, 8, 'LOCATION']]"
Thanche,"[[0, 7, 'LOCATION']]"
Thanchowk,"[[0, 9, 'LOCATION']]"
Thand,"[[0, 5, 'LOCATION']]"
Thanda,"[[0, 6, 'LOCATION']]"
Thanda Danga,"[[0, 12, 'LOCATION']]"
Thanda Jala,"[[0, 11, 'LOCATION']]"
Thandabasti,"[[0, 11, 'LOCATION']]"
Thandanda,"[[0, 9, 'LOCATION']]"
Thandapani,"[[0, 10, 'LOCATION']]"
Thandeu,"[[0, 7, 'LOCATION']]"
Thandevi Tole,"[[0, 13, 'LOCATION']]"
Thaneswanra,"[[0, 11, 'LOCATION']]"
Thang Thumbuk,"[[0, 13, 'LOCATION']]"
Thangada,"[[0, 8, 'LOCATION']]"
Thangaun,"[[0, 8, 'LOCATION']]"
Thangbarma,"[[0, 10, 'LOCATION']]"
Thangchhemu,"[[0, 11, 'LOCATION']]"
Thangdi,"[[0, 7, 'LOCATION']]"
Thangdinam,"[[0, 10, 'LOCATION']]"
Thangdiphant,"[[0, 12, 'LOCATION']]"
Thangdor,"[[0, 8, 'LOCATION']]"
Thangkrachin,"[[0, 12, 'LOCATION']]"
Thangkre,"[[0, 8, 'LOCATION']]"
Thangla Bhanjyang,"[[0, 17, 'LOCATION']]"
Thangling,"[[0, 9, 'LOCATION']]"
Thangmachet,"[[0, 11, 'LOCATION']]"
Thangmaru,"[[0, 9, 'LOCATION']]"
Thangna Bhanjyang,"[[0, 17, 'LOCATION']]"
Thangnak,"[[0, 8, 'LOCATION']]"
Thangnapa,"[[0, 9, 'LOCATION']]"
Thangpalkot,"[[0, 11, 'LOCATION']]"
Thangre,"[[0, 7, 'LOCATION']]"
Thangregaun,"[[0, 11, 'LOCATION']]"
Thangsen Yubra,"[[0, 14, 'LOCATION']]"
Thangshyap,"[[0, 10, 'LOCATION']]"
Thangthikharka,"[[0, 14, 'LOCATION']]"
Thangu,"[[0, 6, 'LOCATION']]"
Thangurmu,"[[0, 9, 'LOCATION']]"
Thani Chowk,"[[0, 11, 'LOCATION']]"
Thanichaur,"[[0, 10, 'LOCATION']]"
Thanidanda,"[[0, 10, 'LOCATION']]"
Thanisim,"[[0, 8, 'LOCATION']]"
Thanjam,"[[0, 7, 'LOCATION']]"
Thanjyawan,"[[0, 10, 'LOCATION']]"
Thankharka,"[[0, 10, 'LOCATION']]"
Thankidharagaun,"[[0, 15, 'LOCATION']]"
Thankot,"[[0, 7, 'LOCATION']]"
Thankre,"[[0, 7, 'LOCATION']]"
Thanku,"[[0, 6, 'LOCATION']]"
Thankune Bhanjyang,"[[0, 18, 'LOCATION']]"
Thankurapur,"[[0, 11, 'LOCATION']]"
Thanle,"[[0, 6, 'LOCATION']]"
Thanlin,"[[0, 7, 'LOCATION']]"
Thanm,"[[0, 5, 'LOCATION']]"
Thanne Khuti,"[[0, 12, 'LOCATION']]"
Thano,"[[0, 5, 'LOCATION']]"
Thanpata,"[[0, 8, 'LOCATION']]"
Thanpati,"[[0, 8, 'LOCATION']]"
Thanpatla,"[[0, 9, 'LOCATION']]"
Thanphena,"[[0, 9, 'LOCATION']]"
Thanpokhari,"[[0, 11, 'LOCATION']]"
Thansi,"[[0, 6, 'LOCATION']]"
Thansikharka,"[[0, 12, 'LOCATION']]"
Thansimha,"[[0, 9, 'LOCATION']]"
Thansin,"[[0, 7, 'LOCATION']]"
Thansing,"[[0, 8, 'LOCATION']]"
Thansing Birta,"[[0, 14, 'LOCATION']]"
Thansingaun,"[[0, 11, 'LOCATION']]"
Thansingbesi,"[[0, 12, 'LOCATION']]"
Thansingkot,"[[0, 11, 'LOCATION']]"
Thansingtar,"[[0, 11, 'LOCATION']]"
Thansinphat,"[[0, 11, 'LOCATION']]"
Thansintar,"[[0, 10, 'LOCATION']]"
Thansunjiti,"[[0, 11, 'LOCATION']]"
Thante Dhar,"[[0, 11, 'LOCATION']]"
Thanthaniya,"[[0, 11, 'LOCATION']]"
Thanthapkot,"[[0, 11, 'LOCATION']]"
Thanthi,"[[0, 7, 'LOCATION']]"
Thanthok,"[[0, 8, 'LOCATION']]"
Thanti,"[[0, 6, 'LOCATION']]"
Thanti Bajar,"[[0, 12, 'LOCATION']]"
Thanti Bhanjyang,"[[0, 16, 'LOCATION']]"
Thanti Jangar,"[[0, 13, 'LOCATION']]"
Thantichaur,"[[0, 11, 'LOCATION']]"
Thantidanda,"[[0, 11, 'LOCATION']]"
Thantigado,"[[0, 10, 'LOCATION']]"
Thantigaun,"[[0, 10, 'LOCATION']]"
Thantihalna,"[[0, 11, 'LOCATION']]"
Thantikandh,"[[0, 11, 'LOCATION']]"
Thantikhan,"[[0, 10, 'LOCATION']]"
Thantikholagaun,"[[0, 15, 'LOCATION']]"
Thantikot,"[[0, 9, 'LOCATION']]"
Thantipatan Tol,"[[0, 15, 'LOCATION']]"
Thantithar,"[[0, 10, 'LOCATION']]"
Thantithok,"[[0, 10, 'LOCATION']]"
Thantitola,"[[0, 10, 'LOCATION']]"
Thantol,"[[0, 7, 'LOCATION']]"
Thanu,"[[0, 5, 'LOCATION']]"
Thanu Goth,"[[0, 10, 'LOCATION']]"
Thanuwatar,"[[0, 10, 'LOCATION']]"
Thapa Bada,"[[0, 10, 'LOCATION']]"
Thapa Banari,"[[0, 12, 'LOCATION']]"
Thapa Chowk,"[[0, 11, 'LOCATION']]"
Thapa Gau,"[[0, 9, 'LOCATION']]"
Thapa Gaun,"[[0, 10, 'LOCATION']]"
Thapa Khoriya,"[[0, 13, 'LOCATION']]"
Thapa Tol,"[[0, 9, 'LOCATION']]"
Thapa Tole,"[[0, 10, 'LOCATION']]"
Thapa gaun,"[[0, 10, 'LOCATION']]"
ThapaGaun,"[[0, 9, 'LOCATION']]"
Thapabada,"[[0, 9, 'LOCATION']]"
Thapabari,"[[0, 9, 'LOCATION']]"
Thapabun,"[[0, 8, 'LOCATION']]"
Thapachaur,"[[0, 10, 'LOCATION']]"
Thapachaur Goth,"[[0, 15, 'LOCATION']]"
Thapachaurgaun,"[[0, 14, 'LOCATION']]"
Thapachok,"[[0, 9, 'LOCATION']]"
Thapadagi,"[[0, 9, 'LOCATION']]"
Thapadanda,"[[0, 10, 'LOCATION']]"
Thapadel,"[[0, 8, 'LOCATION']]"
Thapadera,"[[0, 9, 'LOCATION']]"
Thapagaaun,"[[0, 10, 'LOCATION']]"
Thapagau,"[[0, 8, 'LOCATION']]"
Thapagaun,"[[0, 9, 'LOCATION']]"
Thapagaun Nigale,"[[0, 16, 'LOCATION']]"
Thapagaun tole,"[[0, 14, 'LOCATION']]"
Thapaijar,"[[0, 9, 'LOCATION']]"
Thapaka Goth,"[[0, 12, 'LOCATION']]"
Thapakajitol,"[[0, 12, 'LOCATION']]"
Thapakharka,"[[0, 11, 'LOCATION']]"
Thapakhet,"[[0, 9, 'LOCATION']]"
Thapakhoriya,"[[0, 12, 'LOCATION']]"
Thapako Chautara,"[[0, 16, 'LOCATION']]"
Thapala,"[[0, 7, 'LOCATION']]"
Thapali,"[[0, 7, 'LOCATION']]"
Thapali gaun,"[[0, 12, 'LOCATION']]"
Thapaliya Biran,"[[0, 15, 'LOCATION']]"
Thapaliyagaun,"[[0, 13, 'LOCATION']]"
Thapaliyathok,"[[0, 13, 'LOCATION']]"
Thapandanda,"[[0, 11, 'LOCATION']]"
Thapapani,"[[0, 9, 'LOCATION']]"
Thapapur,"[[0, 8, 'LOCATION']]"
Thaparaspur,"[[0, 11, 'LOCATION']]"
Thapatandi,"[[0, 10, 'LOCATION']]"
Thapatar,"[[0, 8, 'LOCATION']]"
Thapates,"[[0, 8, 'LOCATION']]"
Thapathali,"[[0, 10, 'LOCATION']]"
Thapathan,"[[0, 9, 'LOCATION']]"
Thapathar,"[[0, 9, 'LOCATION']]"
Thapathok,"[[0, 9, 'LOCATION']]"
Thapatol,"[[0, 8, 'LOCATION']]"
Thapcha,"[[0, 7, 'LOCATION']]"
Thapchaur,"[[0, 9, 'LOCATION']]"
Thapchuwa,"[[0, 9, 'LOCATION']]"
Thapdanda,"[[0, 9, 'LOCATION']]"
Thapi,"[[0, 5, 'LOCATION']]"
Thapkot,"[[0, 7, 'LOCATION']]"
Thapla,"[[0, 6, 'LOCATION']]"
Thapla gaun,"[[0, 11, 'LOCATION']]"
Thaplakhal,"[[0, 10, 'LOCATION']]"
Thaple,"[[0, 6, 'LOCATION']]"
Thaple Kharka,"[[0, 13, 'LOCATION']]"
Thaple Neta,"[[0, 11, 'LOCATION']]"
Thaple Tilhar,"[[0, 13, 'LOCATION']]"
Thaplechaur,"[[0, 11, 'LOCATION']]"
Thapledanda,"[[0, 11, 'LOCATION']]"
Thaplepakha,"[[0, 11, 'LOCATION']]"
Thaplepato,"[[0, 10, 'LOCATION']]"
Thapli,"[[0, 6, 'LOCATION']]"
Thapli Banjh,"[[0, 12, 'LOCATION']]"
Thaplo Bhadtola,"[[0, 15, 'LOCATION']]"
Thaplyang,"[[0, 9, 'LOCATION']]"
Thapra,"[[0, 6, 'LOCATION']]"
Thapradanda,"[[0, 11, 'LOCATION']]"
Thaprang,"[[0, 8, 'LOCATION']]"
Thaprang Thar,"[[0, 13, 'LOCATION']]"
Thapre,"[[0, 6, 'LOCATION']]"
Thaprek,"[[0, 7, 'LOCATION']]"
Thaprek Bhanjyang,"[[0, 17, 'LOCATION']]"
Thaprong,"[[0, 8, 'LOCATION']]"
Thapsa,"[[0, 6, 'LOCATION']]"
Thapulghocha Bhanjyang,"[[0, 22, 'LOCATION']]"
Thapuwa,"[[0, 7, 'LOCATION']]"
Thapuwa Naya Basti,"[[0, 18, 'LOCATION']]"
Thapwa,"[[0, 6, 'LOCATION']]"
Thar,"[[0, 4, 'LOCATION']]"
Thar Bista Bada,"[[0, 15, 'LOCATION']]"
Thar Damar,"[[0, 10, 'LOCATION']]"
Thara,"[[0, 5, 'LOCATION']]"
Thara Sangu,"[[0, 11, 'LOCATION']]"
Tharachaur,"[[0, 10, 'LOCATION']]"
Tharachira,"[[0, 10, 'LOCATION']]"
Tharagaira,"[[0, 10, 'LOCATION']]"
Tharagaun,"[[0, 9, 'LOCATION']]"
Tharagikharka,"[[0, 13, 'LOCATION']]"
Tharahari Bhanjyang,"[[0, 19, 'LOCATION']]"
Tharakholagaun,"[[0, 14, 'LOCATION']]"
Tharala,"[[0, 7, 'LOCATION']]"
Tharalgaun,"[[0, 10, 'LOCATION']]"
Tharane,"[[0, 7, 'LOCATION']]"
Tharauei,"[[0, 8, 'LOCATION']]"
Tharchar,"[[0, 8, 'LOCATION']]"
Tharchaur,"[[0, 9, 'LOCATION']]"
Tharchepisa,"[[0, 11, 'LOCATION']]"
Thardhunga,"[[0, 10, 'LOCATION']]"
Thardule Bhanjyang,"[[0, 18, 'LOCATION']]"
Thare,"[[0, 5, 'LOCATION']]"
Thareswara,"[[0, 10, 'LOCATION']]"
Thargatti,"[[0, 9, 'LOCATION']]"
Thargau,"[[0, 7, 'LOCATION']]"
Thargaun,"[[0, 8, 'LOCATION']]"
Tharhenne,"[[0, 9, 'LOCATION']]"
Thari,"[[0, 5, 'LOCATION']]"
Tharigaun,"[[0, 9, 'LOCATION']]"
Tharikada,"[[0, 9, 'LOCATION']]"
Tharikholagaun,"[[0, 14, 'LOCATION']]"
Tharikholi,"[[0, 10, 'LOCATION']]"
Tharim,"[[0, 6, 'LOCATION']]"
Tharitol,"[[0, 8, 'LOCATION']]"
Thariya,"[[0, 7, 'LOCATION']]"
Tharkate,"[[0, 8, 'LOCATION']]"
Tharke,"[[0, 6, 'LOCATION']]"
Tharkhari,"[[0, 9, 'LOCATION']]"
Tharkharigaun,"[[0, 13, 'LOCATION']]"
Tharki,"[[0, 6, 'LOCATION']]"
Tharmagau,"[[0, 9, 'LOCATION']]"
Tharmare,"[[0, 8, 'LOCATION']]"
Tharmare Danda,"[[0, 14, 'LOCATION']]"
Tharna,"[[0, 6, 'LOCATION']]"
Tharpa,"[[0, 6, 'LOCATION']]"
Tharpaila,"[[0, 9, 'LOCATION']]"
Tharpata,"[[0, 8, 'LOCATION']]"
Tharpati Chowk,"[[0, 14, 'LOCATION']]"
Tharpu,"[[0, 6, 'LOCATION']]"
Tharpu Bhanjyang,"[[0, 16, 'LOCATION']]"
Tharpu Chuli,"[[0, 12, 'LOCATION']]"
Tharpubesi,"[[0, 10, 'LOCATION']]"
Tharpudanda,"[[0, 11, 'LOCATION']]"
Tharpugaun,"[[0, 10, 'LOCATION']]"
Tharpuphantgaun,"[[0, 15, 'LOCATION']]"
Tharputar,"[[0, 9, 'LOCATION']]"
Tharpwada SInjaRM 1 jacha,"[[0, 25, 'LOCATION']]"
Tharrobang,"[[0, 10, 'LOCATION']]"
Tharu Banahari,"[[0, 14, 'LOCATION']]"
Tharu Jitpur,"[[0, 12, 'LOCATION']]"
Tharu Sanduwa,"[[0, 13, 'LOCATION']]"
Tharu Village,"[[0, 13, 'LOCATION']]"
Tharubas,"[[0, 8, 'LOCATION']]"
Tharugaun,"[[0, 9, 'LOCATION']]"
Tharuhaithtol,"[[0, 13, 'LOCATION']]"
Tharung,"[[0, 7, 'LOCATION']]"
Tharutol,"[[0, 8, 'LOCATION']]"
Tharuwahi,"[[0, 9, 'LOCATION']]"
Tharuwani Parsiya,"[[0, 17, 'LOCATION']]"
Tharwani,"[[0, 8, 'LOCATION']]"
Thasetar,"[[0, 8, 'LOCATION']]"
Thashikhel Chowk,"[[0, 16, 'LOCATION']]"
Thasigaun,"[[0, 9, 'LOCATION']]"
Thasikhel,"[[0, 9, 'LOCATION']]"
Thasikhel Jupiter Tole,"[[0, 22, 'LOCATION']]"
Thasing,"[[0, 7, 'LOCATION']]"
Thaskaul,"[[0, 8, 'LOCATION']]"
Thaskedanda,"[[0, 11, 'LOCATION']]"
Thaspuri,"[[0, 8, 'LOCATION']]"
